axis_level,method,p_interval,fraction_in
2,gp_mle,0.3157894736842105,0.31387755102040815
2,gp_mle,0.3684210526315789,0.3726530612244898
2,gp_mle,0.42105263157894735,0.4289795918367347
2,gp_mle,0.47368421052631576,0.47877551020408166
2,gp_mle,0.5263157894736842,0.5351020408163265
2,gp_mle,0.5789473684210527,0.5967346938775511
2,gp_mle,0.631578947368421,0.6477551020408163
2,gp_mle,0.6842105263157894,0.7020408163265306
2,gp_mle,0.7368421052631579,0.7522448979591837
2,gp_mle,0.7894736842105263,0.8
2,gp_mle,0.8421052631578947,0.8510204081632653
2,gp_mle,0.894736842105263,0.9
2,gp_mle,0.9473684210526315,0.9469387755102041
2,gp_mle,1.0,1.0
1,kriging,0.0,0.0
1,kriging,0.05263157894736842,0.04767676767676768
1,kriging,0.10526315789473684,0.0993939393939394
1,kriging,0.15789473684210525,0.1494949494949495
1,kriging,0.21052631578947367,0.2096969696969697
1,kriging,0.2631578947368421,0.25656565656565655
1,kriging,0.3157894736842105,0.30747474747474746
1,kriging,0.3684210526315789,0.3519191919191919
1,kriging,0.42105263157894735,0.40606060606060607
1,kriging,0.47368421052631576,0.4622222222222222
1,kriging,0.5263157894736842,0.517979797979798
1,kriging,0.5789473684210527,0.5692929292929293
1,kriging,0.631578947368421,0.6222222222222222
1,kriging,0.6842105263157894,0.6707070707070707
1,kriging,0.7368421052631579,0.7204040404040404
1,kriging,0.7894736842105263,0.7632323232323233
1,kriging,0.8421052631578947,0.8080808080808081
1,kriging,0.894736842105263,0.8581818181818182
1,kriging,0.9473684210526315,0.9167676767676768
1,kriging,1.0,1.0
1,sgs,0.0,0.0
1,sgs,0.05263157894736842,0.04404040404040404
1,sgs,0.10526315789473684,0.0997979797979798
1,sgs,0.15789473684210525,0.14181818181818182
1,sgs,0.21052631578947367,0.1898989898989899
1,sgs,0.2631578947368421,0.2290909090909091
1,sgs,0.3157894736842105,0.2719191919191919
1,sgs,0.3684210526315789,0.3195959595959596
1,sgs,0.42105263157894735,0.3705050505050505
1,sgs,0.47368421052631576,0.4206060606060606
1,sgs,0.5263157894736842,0.4634343434343434
1,sgs,0.5789473684210527,0.5127272727272727
